C5H91-3-E,[CH2]/C=C/CC,0,2,'AMChI=1/C5H9/c1-3-4-5-2/h3-4H,1,5H2,2H3/b4-3+',C5H91-3,'InChI=1S/C5H9/c1-3-5-4-2/h3,5H,1,4H2,2H3'
C5H91-4,C=CC[CH]C,0,2,'InChI=1S/C5H9/c1-3-5-4-2/h3-4H,1,5H2,2H3',C5H91-4,'InChI=1S/C5H9/c1-3-5-4-2/h3-4H,1,5H2,2H3'
C5H91-5,C=CCC[CH2],0,2,'InChI=1S/C5H9/c1-3-5-4-2/h3H,1-2,4-5H2',C5H91-5,'InChI=1S/C5H9/c1-3-5-4-2/h3H,1-2,4-5H2'
C5H92-2-Z,C/[C]=C\CC,0,2,'AMChI=1/C5H9/c1-3-4-5-2/h4H,5H2,1-2H3/b4-3-',C5H92-2,'InChI=1S/C5H9/c1-3-5-4-2/h5H,3H2,1-2H3'
C5H92-2-E,C/[C]=C/CC,0,2,'AMChI=1/C5H9/c1-3-4-5-2/h4H,5H2,1-2H3/b4-3+',C5H92-2,'InChI=1S/C5H9/c1-3-5-4-2/h5H,3H2,1-2H3'
C5H92-3-Z,C/C=[C]\CC,0,2,'AMChI=1/C5H9/c1-4-3-5-2/h4H,5H2,1-2H3/b4-3-',C5H92-3,'InChI=1S/C5H9/c1-3-5-4-2/h3H,4H2,1-2H3'
C5H92-3-E,C/C=[C]/CC,0,2,'AMChI=1/C5H9/c1-4-3-5-2/h4H,5H2,1-2H3/b4-3+',C5H92-3,'InChI=1S/C5H9/c1-3-5-4-2/h3H,4H2,1-2H3'
C5H92-4-ZZ,C/[CH]/C=\C\C,0,2,'AMChI=1/C5H9/c1-3-5-4-2/h3-5H,1-2H3/b5-3-,5-4-',C5H92-4,'InChI=1S/C5H9/c1-3-5-4-2/h3-5H,1-2H3'
C5H92-4-ZE,C/[CH]/C=\C/C,0,2,'AMChI=1/C5H9/c1-3-5-4-2/h3-5H,1-2H3/b5-3-,5-4+',C5H92-4,'InChI=1S/C5H9/c1-3-5-4-2/h3-5H,1-2H3'
C5H92-4-EE,C/[CH]/C=/C/C,0,2,'AMChI=1/C5H9/c1-3-5-4-2/h3-5H,1-2H3/b5-3+,5-4+',C5H92-4,'InChI=1S/C5H9/c1-3-5-4-2/h3-5H,1-2H3'
C5H92-5-Z,[CH2]C/C=C\C,0,2,'InChI=1S/C5H9/c1-3-5-4-2/h4-5H,1,3H2,2H3/b5-4-',C5H92-5,'InChI=1S/C5H9/c1-3-5-4-2/h4-5H,1,3H2,2H3'
C5H92-5-E,[CH2]C/C=C/C,0,2,'InChI=1S/C5H9/c1-3-5-4-2/h4-5H,1,3H2,2H3/b5-4+',C5H92-5,'InChI=1S/C5H9/c1-3-5-4-2/h4-5H,1,3H2,2H3'
CC5H9-A-A0,C=C[C@@H]([CH2])C,0,2,'InChI=1S/C5H9/c1-4-5(2)3/h4-5H,1-2H2,3H3/t5-/m0/s1',CC5H9-A,'InChI=1S/C5H9/c1-4-5(2)3/h4-5H,1-2H2,3H3'
CC5H9-A-A1,C=C[C@H]([CH2])C,0,2,'InChI=1S/C5H9/c1-4-5(2)3/h4-5H,1-2H2,3H3/t5-/m1/s1',CC5H9-A,'InChI=1S/C5H9/c1-4-5(2)3/h4-5H,1-2H2,3H3'
CC5H9-B,[CH2]C=C(C)C,0,2,'InChI=1S/C5H9/c1-4-5(2)3/h4H,1H2,2-3H3',CC5H9-B,'InChI=1S/C5H9/c1-4-5(2)3/h4H,1H2,2-3H3'
CH2CYC3H4CH3-AA0,[CH2][C@@H]1[C@@H](C)C1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3/t4-,5-/m0/s1',CH2CYC3H4CH3,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3'
CH2CYC3H4CH3-AB0,[CH2][C@@H]1[C@H](C)C1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3/t4-,5+/m0/s1',CH2CYC3H4CH3,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3'
CH2CYC3H4CH3-AB1,[CH2][C@H]1[C@@H](C)C1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3/t4-,5+/m1/s1',CH2CYC3H4CH3,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3'
CH2CYC3H4CH3-AA1,[CH2][C@H]1[C@H](C)C1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3/t4-,5-/m1/s1',CH2CYC3H4CH3,'InChI=1S/C5H9/c1-4-3-5(4)2/h4-5H,1,3H2,2H3'
CH3CYC3H3CH3-A0,C[C@@H]1[C](C)C1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h4H,3H2,1-2H3/t4-/m0/s1',CH3CYC3H3CH3,'InChI=1S/C5H9/c1-4-3-5(4)2/h4H,3H2,1-2H3'
CH3CYC3H3CH3-A1,C[C@H]1[C](C)C1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h4H,3H2,1-2H3/t4-/m1/s1',CH3CYC3H3CH3,'InChI=1S/C5H9/c1-4-3-5(4)2/h4H,3H2,1-2H3'
CH3CYC3H3CH3-3-AA0,C[C@@H]1[C@@H](C)[CH]1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3/t4-,5-/m0/s1',CH3CYC3H3CH3-3,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3'
CH3CYC3H3CH3-3-AB,C[C@@H]1[C@H](C)[CH]1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3/t4-,5+',CH3CYC3H3CH3-3,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3'
CH3CYC3H3CH3-3-AA1,C[C@H]1[C@H](C)[CH]1,0,2,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3/t4-,5-/m1/s1',CH3CYC3H3CH3-3,'InChI=1S/C5H9/c1-4-3-5(4)2/h3-5H,1-2H3'
CYC3H4C2H5-1,CC[C]1CC1,0,2,'InChI=1S/C5H9/c1-2-5-3-4-5/h2-4H2,1H3',CYC3H4C2H5-1,'InChI=1S/C5H9/c1-2-5-3-4-5/h2-4H2,1H3'
CYC3H4C2H5-2-A1,CC[C@H]1C[CH]1,0,2,'InChI=1S/C5H9/c1-2-5-3-4-5/h3,5H,2,4H2,1H3/t5-/m1/s1',CYC3H4C2H5-2,'InChI=1S/C5H9/c1-2-5-3-4-5/h3,5H,2,4H2,1H3'
CYC3H4C2H5-2-A0,CC[C@@H]1C[CH]1,0,2,'InChI=1S/C5H9/c1-2-5-3-4-5/h3,5H,2,4H2,1H3/t5-/m0/s1',CYC3H4C2H5-2,'InChI=1S/C5H9/c1-2-5-3-4-5/h3,5H,2,4H2,1H3'
CYC3H5CHCH3,C[CH]C1CC1,0,2,'InChI=1S/C5H9/c1-2-5-3-4-5/h2,5H,3-4H2,1H3',CYC3H5CHCH3,'InChI=1S/C5H9/c1-2-5-3-4-5/h2,5H,3-4H2,1H3'
CYC4H6-2-CH3-A0,C[C@@H]1CC[CH]1,0,2,'InChI=1S/C5H9/c1-5-3-2-4-5/h3,5H,2,4H2,1H3/t5-/m0/s1',CYC4H6-2-CH3,'InChI=1S/C5H9/c1-5-3-2-4-5/h3,5H,2,4H2,1H3'
CYC4H6-2-CH3-A1,C[C@H]1CC[CH]1,0,2,'InChI=1S/C5H9/c1-5-3-2-4-5/h3,5H,2,4H2,1H3/t5-/m1/s1',CYC4H6-2-CH3,'InChI=1S/C5H9/c1-5-3-2-4-5/h3,5H,2,4H2,1H3'
CYC4H6-3-CH3,CC1C[CH]C1,0,2,'InChI=1S/C5H9/c1-5-3-2-4-5/h2,5H,3-4H2,1H3',CYC4H6-3-CH3,'InChI=1S/C5H9/c1-5-3-2-4-5/h2,5H,3-4H2,1H3'
CYC5H9,[CH]1CCCC1,0,2,'InChI=1S/C5H9/c1-2-4-5-3-1/h1H,2-5H2',CYC5H9,'InChI=1S/C5H9/c1-2-4-5-3-1/h1H,2-5H2'
AC5H10,CCC(=C)C,0,1,'InChI=1S/C5H10/c1-4-5(2)3/h2,4H2,1,3H3',AC5H10,'InChI=1S/C5H10/c1-4-5(2)3/h2,4H2,1,3H3'
BC5H10,CC=C(C)C,0,1,'InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3',BC5H10,'InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3'
C5H10-1,C=CCCC,0,1,'InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3',C5H10-1,'InChI=1S/C5H10/c1-3-5-4-2/h3H,1,4-5H2,2H3'
C5H10-2-Z,C/C=C\CC,0,1,'InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3-',C5H10-2,'InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3'
